               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.022059,             0.01417,          0.00069858,              0.7949,             0.71343,             0.75337,             0.52874,            0.026165,            0.016399,          0.00064149,            0.005149,            0.005149,            0.005149
                  51,            0.021358,            0.014619,          0.00068851,             0.78403,             0.72066,             0.74975,             0.51832,            0.025919,            0.016445,          0.00059053,             0.00505,             0.00505,             0.00505
                  52,            0.020918,            0.014403,          0.00067988,             0.78028,             0.73731,             0.77007,             0.54566,            0.025046,               0.016,          0.00065619,            0.004951,            0.004951,            0.004951
                  53,            0.021394,            0.014398,          0.00063657,             0.79802,             0.73713,             0.77169,             0.55042,             0.02496,            0.016251,          0.00062187,            0.004852,            0.004852,            0.004852
                  54,            0.020592,            0.014774,          0.00069958,             0.77299,             0.72674,             0.76495,             0.52783,            0.026416,            0.016661,          0.00058019,            0.004753,            0.004753,            0.004753
                  55,            0.020433,            0.014402,           0.0005873,             0.82667,              0.7194,             0.76923,              0.5345,            0.024592,            0.016081,          0.00051669,            0.004654,            0.004654,            0.004654
                  56,            0.019688,            0.014102,          0.00059686,              0.8067,             0.72985,             0.76747,              0.5449,            0.024917,            0.015685,          0.00055498,            0.004555,            0.004555,            0.004555
                  57,            0.020005,            0.014521,           0.0005722,             0.82935,             0.73284,             0.78413,             0.56395,            0.024508,            0.015533,          0.00054004,            0.004456,            0.004456,            0.004456
                  58,            0.019951,            0.014033,          0.00058684,             0.77794,             0.74925,             0.76679,             0.54612,            0.025467,            0.016358,          0.00055721,            0.004357,            0.004357,            0.004357
                  59,            0.019645,            0.013923,          0.00061164,             0.79917,             0.73134,             0.77282,             0.54463,            0.024966,            0.016495,          0.00055015,            0.004258,            0.004258,            0.004258
                  60,            0.019776,            0.014062,          0.00054951,             0.79321,             0.70448,             0.76314,             0.53922,            0.024386,            0.016786,          0.00057226,            0.004159,            0.004159,            0.004159
                  61,            0.018364,            0.013808,          0.00052248,             0.79535,             0.71929,             0.76992,             0.56275,            0.024179,            0.016345,          0.00051251,             0.00406,             0.00406,             0.00406
                  62,            0.018903,            0.013779,          0.00050571,             0.80981,             0.73731,             0.77572,             0.55502,            0.024644,            0.016364,          0.00049974,            0.003961,            0.003961,            0.003961
                  63,            0.018772,            0.013363,          0.00050469,              0.7993,             0.72537,             0.77092,               0.549,            0.024784,            0.016405,          0.00046849,            0.003862,            0.003862,            0.003862
                  64,            0.018963,            0.013524,          0.00048578,             0.80789,             0.69104,              0.7372,             0.52529,               0.025,            0.017276,          0.00044454,            0.003763,            0.003763,            0.003763
                  65,            0.018605,            0.013295,          0.00049501,             0.78465,             0.73134,             0.76067,             0.55453,            0.024258,            0.015963,          0.00049247,            0.003664,            0.003664,            0.003664
                  66,             0.01835,            0.013439,          0.00048611,             0.77891,              0.7467,              0.7645,             0.53374,            0.024747,            0.016794,          0.00047061,            0.003565,            0.003565,            0.003565
                  67,            0.018251,            0.013709,          0.00046302,             0.76659,             0.75672,              0.7581,              0.5413,            0.023274,            0.015849,          0.00046948,            0.003466,            0.003466,            0.003466
